time,open,high,low,close,Volume,Volume MA,Plot,Plot,Plot,52 Week High,52 Week Low,VWAP,Plot,Plot,Plot,Plot,Plot,Plot,EMA Divergence,Min,Max,-Min,-Max,Plot
1592697600,228.8,231.29,226.86,227.68,44083.7685,117907.07339450033,0,227.96215813355897,NaN,NaN,NaN,228.60999999999999,NaN,NaN,NaN,184.91512500000016,188.93495000000007,231.73133598518436,1.9478166343831198,1.75,3.5,NaN,NaN,227.68
1592784000,227.66,246.95,227.2,243.23,166917.12881,112713.24259250033,0,243.20332266066018,NaN,NaN,NaN,239.12666666666667,NaN,NaN,NaN,185.39037500000018,190.14555000000007,232.82644684373824,3.806601414550978,1.75,3.5,NaN,NaN,243.23
1592870400,243.24,244.8,240.73,243.12,73617.31722,110762.20084500033,0,243.10823194355862,NaN,NaN,NaN,242.88333333333333,NaN,NaN,NaN,185.86187500000014,191.34375000000009,233.8067852395727,3.2300608379532405,1.75,3.5,NaN,NaN,243.12
1592956800,243.08,249.04,230.66,234.44,145340.40386,110077.56935500035,0,234.6947100524952,NaN,NaN,NaN,238.04666666666662,NaN,NaN,NaN,186.29692500000016,192.5743500000001,233.86709140723244,1.4297716320471883,1.75,3.5,NaN,NaN,234.44
1593043200,234.44,235.24,227.05,231.97,115681.7715,110003.22201200035,0,232.65118482190582,NaN,NaN,NaN,231.42,NaN,NaN,NaN,186.70337500000016,193.7331500000001,233.68641603511506,1.4080030513777007,1.75,3.5,NaN,NaN,231.97
1593129600,231.94,233.25,227.3,229.44,82612.00407,111128.74097850034,0,229.9114705172495,NaN,NaN,NaN,229.99666666666667,NaN,NaN,NaN,187.11407500000016,194.8415500000001,233.2819954603422,1.754369299719722,1.75,3.5,NaN,NaN,229.44
1593216000,229.45,231.1,215.16,220.76,131871.66854,111303.69533800034,0,220.4170323440948,NaN,NaN,NaN,222.34,NaN,NaN,NaN,187.49017500000016,195.68235000000013,232.08942446411913,5.271461329853688,1.75,3.5,NaN,NaN,220.76
1593302400,220.74,227.93,217.35,224.76,67155.37015,109995.07559800032,0,224.5468902326472,NaN,NaN,NaN,223.34666666666666,NaN,NaN,NaN,187.89752500000017,196.5972500000001,231.39138403896493,3.4105709956405614,1.75,3.5,NaN,NaN,224.76
1593388800,224.94,229.98,220.98,227.81,81211.46047,108485.14299650032,0,227.95275123528646,NaN,NaN,NaN,226.25666666666666,NaN,NaN,NaN,188.31312500000016,197.54745000000014,231.05029984477778,1.8867182271030138,1.75,3.5,NaN,NaN,227.81
1593475200,227.81,228.69,222.93,225.48,57678.37495,104253.50336000032,0,225.6268491676894,NaN,NaN,NaN,225.70000000000002,NaN,NaN,NaN,188.71702500000015,198.5780500000001,230.5197950976561,1.8640140769630824,1.75,3.5,NaN,NaN,225.48
1593561600,225.5,232.77,224.11,231.03,91282.49524,96813.46926800032,0,231.14379764744143,NaN,NaN,NaN,229.3033333333333,NaN,NaN,NaN,189.16352500000016,199.5183500000001,230.56838604073647,0.7966343393100974,1.75,3.5,NaN,NaN,231.03
1593648000,231.15,232.15,222.78,226.48,89324.16752,94627.83449800032,0,226.73643683953293,NaN,NaN,NaN,227.13666666666663,NaN,NaN,NaN,189.58402500000014,200.39315000000013,230.1790159416187,1.2194472888196048,1.75,3.5,NaN,NaN,226.48
1593734400,226.43,228.26,224.31,225.06,67562.70084,95690.16927200032,0,225.63798864765272,NaN,NaN,NaN,225.87666666666667,NaN,NaN,NaN,190.04752500000012,201.28115000000014,229.6914906138455,1.4334923907237624,1.75,3.5,NaN,NaN,225.06
1593820800,224.98,231.04,224.5,229.34,50799.01055,92820.78571550033,0,228.84491814101204,NaN,NaN,NaN,228.29333333333332,NaN,NaN,NaN,190.58507500000013,202.18455000000012,229.6580153172888,0.2785575004024274,1.75,3.5,NaN,NaN,229.34
1593907200,229.34,229.93,223.5,227.67,45635.10833,83093.46158150032,0,227.1505144332871,NaN,NaN,NaN,227.03333333333333,NaN,NaN,NaN,191.05897500000015,203.14565000000013,229.46868052516606,0.7548349613289997,1.75,3.5,NaN,NaN,227.67
1593993600,227.62,241.99,227.08,241.65,140881.47975,85814.26915100032,0,240.26633242350232,NaN,NaN,NaN,236.90666666666667,NaN,NaN,NaN,191.62632500000015,204.2486500000001,230.62880618943598,4.002431522909158,1.75,3.5,NaN,NaN,241.65
1594080000,241.71,243.82,234.55,239.37,84359.17662,85563.40693100033,0,238.74883675561085,NaN,NaN,NaN,239.24666666666664,NaN,NaN,NaN,192.18132500000013,205.39885000000012,231.46130083806113,3.0908472106131297,1.75,3.5,NaN,NaN,239.37
1594166400,239.37,249,237.91,247.14,135216.78912,89114.32690650033,0,247.14724417063704,NaN,NaN,NaN,244.6833333333333,NaN,NaN,NaN,192.78157500000012,206.54705000000016,232.9545102820553,5.306539671136508,1.75,3.5,NaN,NaN,247.14
1594252800,247.11,247.67,237.04,242,107698.32774,91185.27968900032,0,241.55237493547727,NaN,NaN,NaN,242.23666666666668,NaN,NaN,NaN,193.32957500000015,207.63625000000013,233.81598549328814,2.9197576447653533,1.75,3.5,NaN,NaN,242
1594339200,242,242.12,235.56,241.2,71281.89551,92510.52096450032,0,240.40949953772832,NaN,NaN,NaN,239.62666666666667,NaN,NaN,NaN,193.8966750000001,208.68685000000013,234.51922497011785,1.8148174464635842,1.75,3.5,NaN,NaN,241.2
1594425600,241.26,241.58,237.43,239.17,38867.96674,92249.73087650033,0,239.0462717088508,NaN,NaN,NaN,239.39333333333332,NaN,NaN,NaN,194.45397500000013,209.66325000000012,234.96215592534472,1.2179247392580412,1.75,3.5,NaN,NaN,239.17
1594512000,239.18,243.9,236.51,242.81,61521.89806,86979.96933900032,0,240.63384618420355,NaN,NaN,NaN,241.07333333333335,NaN,NaN,NaN,195.04322500000012,210.6759500000001,235.70956964674045,1.5191653042434279,1.75,3.5,NaN,NaN,242.81
1594598400,242.81,245.37,236.97,239.44,123671.08932,89482.65794400033,0,239.2901534696296,NaN,NaN,NaN,240.59333333333333,NaN,NaN,NaN,195.61297500000015,211.62555000000012,236.06484872800326,1.2174505384429113,1.75,3.5,NaN,NaN,239.44
1594684800,239.25,242.01,236.66,240.43,70522.18958,85741.74723000033,0,240.67833670049632,NaN,NaN,NaN,239.7,NaN,NaN,NaN,196.18397500000015,212.60195000000013,236.48057742057438,1.0842917343901917,1.75,3.5,NaN,NaN,240.43
1594771200,240.4,241.44,236.36,238.33,116172.6802,85766.29266500034,0,238.28897758938172,NaN,NaN,NaN,238.71,NaN,NaN,NaN,196.73607500000014,213.27025000000012,236.6567129043292,0.2524564079210833,1.75,3.5,NaN,NaN,238.33
1594857600,238.35,239.16,229.77,233.41,143676.52397,88819.51866000032,0,233.26075743439844,NaN,NaN,NaN,234.11333333333332,NaN,NaN,NaN,197.23162500000012,213.95865000000012,236.34750215153593,1.7892868965842454,1.75,3.5,NaN,NaN,233.41
1594944000,233.47,234.55,230.87,232.63,77645.6234,86108.21640300032,0,232.86541231552818,NaN,NaN,NaN,232.68333333333334,NaN,NaN,NaN,197.73927500000016,214.55135000000013,235.99345432758014,1.74829794369729,1.75,3.5,NaN,NaN,232.63
1595030400,232.59,236.97,232.24,235.72,48348.09918,85167.85285450032,0,235.89118780329426,NaN,NaN,NaN,234.97666666666666,NaN,NaN,NaN,198.27517500000016,215.21105000000014,235.96741105828679,0.690027294603252,1.75,3.5,NaN,NaN,235.72
1595116800,235.69,240,233.28,239.17,47600.89962,83487.32481200031,0,238.21787358996724,NaN,NaN,NaN,237.48333333333332,NaN,NaN,NaN,198.82007500000017,216.02175000000014,236.27241952892615,0.5217998612306896,1.75,3.5,NaN,NaN,239.17
1595203200,239.26,239.8,233.85,236.1,75335.44265,84370.17819700032,0,236.276875778362,NaN,NaN,NaN,236.58333333333334,NaN,NaN,NaN,199.3665250000002,216.79725000000013,236.25599862140936,0.24088937633186897,1.75,3.5,NaN,NaN,236.1
1595289600,236.12,247.18,235.77,245.65,132078.80192,86409.9935310003,0,245.0487180120432,NaN,NaN,NaN,242.86666666666667,NaN,NaN,NaN,199.9239250000002,217.66505000000015,237.15066541937037,2.8273288074794625,1.75,3.5,NaN,NaN,245.65
1595376000,245.64,269.49,241.62,264.28,152721.61078,89579.86569400031,0,260.31830885808455,NaN,NaN,NaN,258.4633333333333,NaN,NaN,NaN,200.5746250000002,218.74025000000012,239.7344115699065,6.990845922494141,1.75,3.5,NaN,NaN,264.28
1595462400,264.28,282.6,260.1,275.68,309092.35663,101656.34848350032,0,275.01931560996667,NaN,NaN,NaN,272.79333333333335,NaN,NaN,NaN,201.27647500000018,219.91055000000011,243.15780094420114,10.280957307906911,1.75,3.5,NaN,NaN,275.68
1595548800,275.56,287.8,268.39,279.59,180943.24479,108163.56019550031,0,281.2510013839039,NaN,NaN,NaN,278.5933333333333,NaN,NaN,NaN,201.95347500000014,221.17875000000012,246.62753418761056,10.684337507787104,1.75,3.5,NaN,NaN,279.59
1595635200,279.66,310,279.62,305.66,245086.42536,118136.12604700029,0,305.233035762124,NaN,NaN,NaN,298.4266666666667,NaN,NaN,NaN,202.76637500000015,222.5098500000001,252.24967378879052,15.082083615762452,1.75,3.5,NaN,NaN,305.66
1595721600,305.55,319.86,300.21,311.35,238205.03024,123002.3035715003,0,311.1757419535505,NaN,NaN,NaN,310.4733333333333,NaN,NaN,NaN,203.62012500000014,223.91445000000013,257.8782762850962,14.319271365791666,1.75,3.5,NaN,NaN,311.35
1595808000,311.43,334.34,311.38,322.24,412079.39082,139388.3142815003,0,324.313875327453,NaN,NaN,NaN,322.65333333333336,NaN,NaN,NaN,204.54277500000015,225.25805000000014,264.0079642579442,15.445496877004791,1.75,3.5,NaN,NaN,322.24
1595894400,322.41,327.34,306.29,317.59,208395.57493,143047.2535720003,0,318.1599630446019,NaN,NaN,NaN,317.0733333333333,NaN,NaN,NaN,205.40712500000012,226.63005000000015,269.11101528099715,11.797596369364681,1.75,3.5,NaN,NaN,317.59
1595980800,317.52,325.85,312.66,318.16,166994.97774,146012.0860720003,0,319.78818647631834,NaN,NaN,NaN,318.89000000000004,NaN,NaN,NaN,206.2847750000001,228.1066500000002,273.7823471589974,10.605869684768155,1.75,3.5,NaN,NaN,318.16
1596067200,318.15,342.4,314.52,335.31,175330.89075,151214.53583400027,0,336.2719128789502,NaN,NaN,NaN,330.74333333333334,NaN,NaN,NaN,207.22832500000013,229.74905000000018,279.6421236200453,12.880450978373606,1.75,3.5,NaN,NaN,335.31
1596153600,335.25,349.74,328.35,346.86,199448.49417,159243.56220550026,0,345.8918250847183,NaN,NaN,NaN,341.65000000000003,NaN,NaN,NaN,208.24507500000016,231.38655000000017,286.04382613242194,13.010104503786371,1.75,3.5,NaN,NaN,346.86
1596240000,346.86,394,343.75,387.4,308505.51414,171592.74300950026,0,386.4632747320345,NaN,NaN,NaN,375.05,NaN,NaN,NaN,209.35327500000017,233.40395000000015,295.69679507219126,18.926656224903468,1.75,3.5,NaN,NaN,387.4
1596326400,387.4,415,325.75,372.21,573146.55922,194066.5165045003,0,374.0998261436213,NaN,NaN,NaN,370.9866666666667,NaN,NaN,NaN,210.38287500000015,235.24765000000016,302.9837669700778,14.110326808783,1.75,3.5,NaN,NaN,372.21
1596412800,372.19,399.69,366.34,386.22,246596.58101,202870.2360760003,0,386.6158910915352,NaN,NaN,NaN,384.08333333333337,NaN,NaN,NaN,211.49432500000017,237.16565000000014,310.9110272586418,14.448188866036588,1.75,3.5,NaN,NaN,386.22
1596499200,386.27,403.64,380.67,389.82,250989.96921,209611.10052650032,0,390.9388468368439,NaN,NaN,NaN,391.3766666666666,NaN,NaN,NaN,212.5954750000002,239.08555000000015,318.42616751972355,13.373648289976106,1.75,3.5,NaN,NaN,389.82
1596585600,389.76,408,383.86,401.21,208377.23205,212846.1359305003,0,400.3970116746001,NaN,NaN,NaN,397.69,NaN,NaN,NaN,213.73122500000017,241.12985000000015,326.3103420416546,13.035852841800349,1.75,3.5,NaN,NaN,401.21
1596672000,401.21,404.03,391,395.28,147321.26982,216329.91825150032,0,394.58245447133385,NaN,NaN,NaN,396.77,NaN,NaN,NaN,214.87387500000014,243.1159500000001,332.8788808948304,10.608566841295945,1.75,3.5,NaN,NaN,395.28
1596758400,395.28,398.57,362.88,379.75,258109.57793,226817.9921890003,0,380.2140386596495,NaN,NaN,NaN,380.40000000000003,NaN,NaN,NaN,215.93922500000016,244.75685000000013,337.34279700008466,5.794460944668402,1.75,3.5,NaN,NaN,379.75
1596844800,379.76,400.06,376.18,397.51,109615.5909,229918.72675300032,0,391.8067106159388,NaN,NaN,NaN,391.24999999999994,NaN,NaN,NaN,217.08082500000015,246.6696500000001,343.07300680960043,6.999420209944075,1.75,3.5,NaN,NaN,397.51
1596931200,397.5,401,384.02,390.41,144028.60348,233353.38479450034,0,389.5910485675072,NaN,NaN,NaN,391.81,NaN,NaN,NaN,218.19447500000012,248.45285000000015,347.58129187535275,6.160560435134472,1.75,3.5,NaN,NaN,390.41
1597017600,390.41,400.21,385.44,395.78,198449.17956,236671.90367650037,0,395.0426065467709,NaN,NaN,NaN,393.81,NaN,NaN,NaN,219.36137500000015,250.26815000000013,352.17164503008104,5.882305097213005,1.75,3.5,NaN,NaN,395.78
1597104000,395.77,398.3,364.77,378.88,231283.23171,240599.98472300038,0,377.17142230517,NaN,NaN,NaN,380.64999999999986,NaN,NaN,NaN,220.44427500000018,251.95455000000015,354.715297884359,2.0775625679397685,1.75,3.5,NaN,NaN,378.88
1597190400,378.92,389.57,365.19,387.27,193171.51967,234803.94287500036,0,386.63623469301996,NaN,NaN,NaN,380.6766666666667,NaN,NaN,NaN,221.58002500000018,253.75865000000016,357.81574570489624,3.043740513100925,1.75,3.5,NaN,NaN,387.27
1597276800,387.27,432.94,376.46,424.94,363868.54268,243950.20776950038,0,422.04063374520507,NaN,NaN,NaN,411.4466666666666,NaN,NaN,NaN,222.8679750000002,255.95375000000016,364.2085318282395,9.4215651073036,1.75,3.5,NaN,NaN,424.94
1597363200,425,445.45,417.52,438.83,320572.97833,247724.5354180004,0,438.4999449104208,NaN,NaN,NaN,433.93333333333334,NaN,NaN,NaN,224.21327500000018,258.34945000000016,371.3153383207881,11.024178074280986,1.75,3.5,NaN,NaN,438.83
1597449600,438.83,443.33,428,432.55,170960.91532,244362.32967200037,0,432.7184821260506,NaN,NaN,NaN,434.6266666666666,NaN,NaN,NaN,225.49607500000016,260.5502500000001,377.1472108616654,8.887540699319477,1.75,3.5,NaN,NaN,432.55
1597536000,432.67,437,412.51,433.7,198013.70389,233659.04532550034,0,432.36251673096956,NaN,NaN,NaN,427.7366666666667,NaN,NaN,NaN,226.7973250000002,262.77135000000015,382.5331907796021,7.106161628717203,1.75,3.5,NaN,NaN,433.7
1597622400,433.71,447.5,420.5,431.5,221839.15783,234331.2244705003,0,435.58739127091286,NaN,NaN,NaN,433.1666666666667,NaN,NaN,NaN,228.03207500000022,264.98635000000013,387.19669641964,6.8979697537842,1.75,3.5,NaN,NaN,431.5
1597708800,431.5,434.27,414.44,422.31,148682.3216,233415.59166350035,0,424.787708864803,NaN,NaN,NaN,423.67333333333335,NaN,NaN,NaN,229.2449250000002,267.3321500000001,390.54082057015046,3.933063773518329,1.75,3.5,NaN,NaN,422.31
1597795200,422.31,426.97,393.75,407.59,212936.98333,235295.89629250034,0,406.7333156092507,NaN,NaN,NaN,409.43666666666667,NaN,NaN,NaN,230.3653750000002,269.54875000000015,392.1645519444218,0.6632525472695463,1.75,3.5,NaN,NaN,407.59
1597881600,407.6,419.58,402.3,415.92,146536.52459,232650.29781350034,0,416.03084587051956,NaN,NaN,NaN,412.59999999999997,NaN,NaN,NaN,231.50352500000022,271.8069500000001,394.4269755687626,1.6394631763593688,1.75,3.5,NaN,NaN,415.92
1597968000,415.92,418.92,385,388.05,218376.52941,228143.84857700035,0,389.4772978681025,NaN,NaN,NaN,397.3233333333333,NaN,NaN,NaN,232.4966750000002,273.6882500000001,393.8196445622138,4.306545868084621,1.75,3.5,NaN,NaN,388.05
1598054400,388,399.73,379.53,395.62,145453.1037,206759.17580100033,0,394.24420992366555,NaN,NaN,NaN,391.6266666666667,NaN,NaN,NaN,233.53357500000024,275.61045000000007,393.9911069848601,3.2992130972925677,1.75,3.5,NaN,NaN,395.62
1598140800,395.52,400,383.67,390.9,79939.94225,198426.34386300034,0,392.14505728445255,NaN,NaN,NaN,391.52333333333337,NaN,NaN,NaN,234.46807500000025,277.5724500000001,393.69671584344485,2.861921127059161,1.75,3.5,NaN,NaN,390.9
1598227200,390.78,411.97,387.72,407.76,153521.96035,193552.94342000032,0,407.5697653394466,NaN,NaN,NaN,402.48333333333335,NaN,NaN,NaN,235.44212500000023,279.6447500000001,395.03607623930725,1.2474082808792495,1.75,3.5,NaN,NaN,407.76
1598313600,407.76,409.31,369.36,383.33,189576.55662,192612.9096485003,0,382.907535279207,NaN,NaN,NaN,387.33333333333337,NaN,NaN,NaN,236.24267500000025,281.40755000000007,393.9212118355637,4.60508934329579,1.75,3.5,NaN,NaN,383.33
1598400000,383.26,393.5,377.56,386.1,131417.53652,191817.72298350028,0,386.8764118794703,NaN,NaN,NaN,385.71999999999997,NaN,NaN,NaN,237.05632500000024,283.1188500000001,393.176334517891,3.3085930940606385,1.75,3.5,NaN,NaN,386.1
1598486400,386.12,397.15,371.5,383.25,121889.96636,185006.7424050003,0,381.75279105516734,NaN,NaN,NaN,383.9666666666667,NaN,NaN,NaN,237.82857500000023,284.8042500000001,392.23096932571093,3.8001054973753465,1.75,3.5,NaN,NaN,383.25
1598572800,383.27,398.16,379.67,395.47,123755.43375,185713.73454750027,0,394.0871603982063,NaN,NaN,NaN,391.1000000000001,NaN,NaN,NaN,238.69167500000026,286.65935000000013,392.539448437548,1.2885272945807549,1.75,3.5,NaN,NaN,395.47
1598659200,395.35,405.82,392.34,398.58,89963.78445,183010.49359600028,0,401.5620118650984,NaN,NaN,NaN,398.9133333333333,NaN,NaN,NaN,239.49467500000026,288.6589500000002,393.11473906254344,1.2608922282824442,1.75,3.5,NaN,NaN,398.58
1598745600,398.57,429.9,398.24,428.94,170379.46003,181607.00761950028,0,426.1766054987462,NaN,NaN,NaN,419.02666666666664,NaN,NaN,NaN,240.30692500000023,290.8751500000001,396.52666867563454,5.830923830890835,1.75,3.5,NaN,NaN,428.94
1598832000,428.92,439,418.16,433.89,168619.81974,178473.83702100028,0,435.20803524483387,NaN,NaN,NaN,430.3500000000001,NaN,NaN,NaN,241.13427500000023,293.1474500000001,400.085081182717,6.768456843989387,1.75,3.5,NaN,NaN,433.89
1598918400,433.88,488.95,429.66,475.57,333743.6365,185502.4428625003,0,481.38353333918843,NaN,NaN,NaN,464.7266666666667,NaN,NaN,NaN,242.08077500000024,295.90685000000013,407.2741210700773,13.790142544964962,1.75,3.5,NaN,NaN,475.57
1599004800,475.57,481.2,420.58,440.02,320308.06876,183324.4191665003,0,440.5341739681149,NaN,NaN,NaN,447.2666666666666,NaN,NaN,NaN,242.95627500000023,298.26645000000013,410.3927762062604,6.364520834704754,1.75,3.5,NaN,NaN,440.02
1599091200,439.99,451,370,382.87,407832.3058,187687.3855400003,0,390.4276514822134,NaN,NaN,NaN,401.28999999999996,NaN,NaN,NaN,243.57812500000026,300.0860500000001,407.7715594247118,6.173130460667316,1.75,3.5,NaN,NaN,382.87
1599177600,382.15,400.5,359,388.96,286186.02113,193448.64083050028,0,389.9348861872166,NaN,NaN,NaN,382.82,NaN,NaN,NaN,244.18277500000025,301.8915500000001,405.979982336644,7.110400498832855,1.75,3.5,NaN,NaN,388.96
1599264000,389.2,394.38,310,335.25,607878.89226,213941.90024900026,0,330.49397111415743,NaN,NaN,NaN,346.54333333333335,NaN,NaN,NaN,244.44247500000026,303.0399000000001,399.2437935426779,20.652045803023736,1.75,3.5,NaN,NaN,335.25
1599350400,335.25,360.61,316.43,352.77,266338.84736,216166.88472550028,0,353.1580611489433,NaN,NaN,NaN,343.27,NaN,NaN,NaN,244.91302500000023,304.3614000000001,394.81771796718476,14.10306707376183,1.75,3.5,NaN,NaN,352.77
1599436800,352.85,358.66,323.17,353.71,215514.10366,219508.47382850028,0,351.58271500197174,NaN,NaN,NaN,345.18,NaN,NaN,NaN,245.39457500000023,305.46010000000007,390.90269720840524,11.937880438642534,1.75,3.5,NaN,NaN,353.71
1599523200,353.71,357.01,325.36,337.48,209226.72721,219322.96102250027,0,335.82420818135876,NaN,NaN,NaN,339.94999999999993,NaN,NaN,NaN,245.75297500000022,306.51950000000005,385.8148212837952,13.17087167610457,1.75,3.5,NaN,NaN,337.48
1599609600,337.48,359.41,330.6,351.1,166730.1618,220332.64288300028,0,353.37872363321065,NaN,NaN,NaN,347.0366666666667,NaN,NaN,NaN,246.19807500000024,307.54640000000006,382.50864782819565,8.279404679846678,1.75,3.5,NaN,NaN,351.1
1599696000,351.11,377.79,350.23,368.06,217240.45007,220275.8389160003,0,367.30283269946557,NaN,NaN,NaN,365.35999999999996,NaN,NaN,NaN,246.6609750000002,308.8499000000001,381.1325861302723,2.6072588702793293,1.75,3.5,NaN,NaN,368.06
1599782400,367.94,375.38,355.81,373.93,132464.60134,219626.41379800029,0,373.02025230223546,NaN,NaN,NaN,368.3733333333334,NaN,NaN,NaN,247.20407500000022,310.1432000000001,380.4466255464368,1.7212667250312932,1.75,3.5,NaN,NaN,373.93
1599868800,373.93,388.25,364.88,387.81,109437.80794,221101.30708250025,0,385.04034127266993,NaN,NaN,NaN,380.3133333333333,NaN,NaN,NaN,247.91062500000027,311.5895000000001,381.147899303919,2.1591719405759053,1.75,3.5,NaN,NaN,387.81
1599955200,387.82,390.41,353.58,366.58,164465.95832,221648.50698100025,0,364.95330916737674,NaN,NaN,NaN,370.19,NaN,NaN,NaN,248.62602500000025,312.8549000000001,379.7604803225934,2.802271780390862,1.75,3.5,NaN,NaN,366.58
1600041600,366.58,384.61,355.66,377.28,190573.67423,221698.36286150027,0,375.49347196216206,NaN,NaN,NaN,372.51666666666665,NaN,NaN,NaN,249.37427500000027,314.20850000000013,379.52424410139406,0.7958695206642611,1.75,3.5,NaN,NaN,377.28
1600128000,377.27,382.76,362.5,364.2,170054.9771,223630.23489050026,0,364.8416327350435,NaN,NaN,NaN,369.82,NaN,NaN,NaN,250.05842500000028,315.4024000000001,378.06479228221366,2.4878210567219,1.75,3.5,NaN,NaN,364.2
1600214400,364.05,373.37,355,365.23,130167.81254,224044.12719950028,0,366.1103536237805,NaN,NaN,NaN,364.5333333333333,NaN,NaN,NaN,250.7980250000003,316.5892000000001,376.842431112479,2.2260074398682144,1.75,3.5,NaN,NaN,365.23
1600300800,365.22,394.55,363.4,389.45,212965.42729,228504.6268765003,0,389.6809848408668,NaN,NaN,NaN,382.4666666666667,NaN,NaN,NaN,251.65897500000028,318.04340000000013,378.04315195890956,3.753887792318242,1.75,3.5,NaN,NaN,389.45
1600387200,389.52,392.69,375.19,384.64,163353.50747,232174.11302750028,0,382.2775228752546,NaN,NaN,NaN,384.17333333333335,NaN,NaN,NaN,252.4215750000003,319.40820000000014,378.6714232009182,2.0131819115177363,1.75,3.5,NaN,NaN,384.64
1600473600,384.6,388.43,377.2,385.23,70257.89178,227168.0346150003,0,384.95871088444505,NaN,NaN,NaN,383.62000000000006,NaN,NaN,NaN,253.22897500000028,320.9590000000001,379.2960495627355,1.8876290460202327,1.75,3.5,NaN,NaN,385.23
1600560000,385.25,385.31,364.89,370.69,89803.38511,223227.2128835003,0,370.24309169619517,NaN,NaN,NaN,373.63000000000005,NaN,NaN,NaN,253.95962500000027,322.2906000000001,378.4764257948559,1.7384700804831756,1.75,3.5,NaN,NaN,370.69
1600646400,371.03,376.76,331,340.11,266795.44821,219879.8034690003,0,343.9207455193676,NaN,NaN,NaN,349.28999999999996,NaN,NaN,NaN,254.5169750000003,323.3100000000002,374.8224804810601,8.097772568944357,1.75,3.5,NaN,NaN,340.11
1600732800,340.36,346.84,335.57,344.26,125988.913,210163.84568100027,0,343.94723473909903,NaN,NaN,NaN,342.22333333333336,NaN,NaN,NaN,255.0104750000003,324.43920000000014,371.91176805429245,7.364414997314811,1.75,3.5,NaN,NaN,344.26
1600819200,344.25,344.64,313,320.63,190725.1288,199308.48683100025,0,321.62679884662117,NaN,NaN,NaN,326.09,NaN,NaN,NaN,255.42487500000027,325.33570000000014,367.0277901443598,12.23924409943761,1.75,3.5,NaN,NaN,320.63
1600905600,320.65,353.14,316.65,349.14,183245.46907,194161.45922800025,0,348.768085791029,NaN,NaN,NaN,339.6433333333333,NaN,NaN,NaN,256.1732750000003,326.4737000000001,365.32419108299223,5.599619877517599,1.75,3.5,NaN,NaN,349.14
1600992000,349.14,358.12,337.63,352.11,126913.4644,170113.18783500025,0,352.75404548950553,NaN,NaN,NaN,349.2866666666667,NaN,NaN,NaN,256.91997500000025,327.65770000000015,364.06569669413585,2.5262564204985782,1.75,3.5,NaN,NaN,352.11
1601078400,352.12,356.5,346.03,354.13,61035.02548,159847.99674100024,0,354.1392497179742,NaN,NaN,NaN,352.21999999999997,NaN,NaN,NaN,257.68812500000024,328.88850000000014,363.1194398661229,1.5200716804283154,1.75,3.5,NaN,NaN,354.13
1601164800,354.01,362.86,347.05,357.55,80085.27872,153076.55549400023,0,355.32205215408766,NaN,NaN,NaN,355.82,NaN,NaN,NaN,258.50282500000026,330.1774000000002,362.5890170217302,0.635827715316186,1.75,3.5,NaN,NaN,357.55
1601251200,357.53,368.52,351.88,353.91,104212.38988,147825.83862750023,0,358.5884712261622,NaN,NaN,NaN,358.1033333333333,NaN,NaN,NaN,259.72087500000026,331.4285000000002,361.76244397204164,0.42934941821090084,1.75,3.5,NaN,NaN,353.91
1601337600,353.68,360.59,350.19,359.9,116581.14937,145318.38800600023,0,358.7501227550459,NaN,NaN,NaN,356.8933333333333,NaN,NaN,NaN,260.8428250000003,332.75070000000017,361.58506835565674,0.5159181499618124,1.75,3.5,NaN,NaN,359.9
1601424000,359.93,361.51,351.38,359.89,61528.38412,137532.78470850023,0,359.1721793404743,NaN,NaN,NaN,357.5933333333333,NaN,NaN,NaN,262.0314250000003,333.9173000000002,361.42363327416564,0.4387023832673901,1.75,3.5,NaN,NaN,359.89
1601510400,360.01,370.25,345.01,352.9,123288.4126,137073.97527150024,0,352.21251500034435,NaN,NaN,NaN,356.0533333333333,NaN,NaN,NaN,263.17942500000026,335.0151000000002,360.61185867662607,1.3894725387555382,1.75,3.5,NaN,NaN,352.9
1601596800,352.84,354.25,334.19,345.7,152553.42596,139229.75617250023,0,345.2423671689429,NaN,NaN,NaN,344.71333333333337,NaN,NaN,NaN,264.3510250000002,336.1277000000002,359.19168165980454,3.1159324023448205,1.75,3.5,NaN,NaN,345.7
1601683200,345.74,351.2,343.71,346.18,39972.16301,133005.0664070002,0,347.34965800213746,NaN,NaN,NaN,347.03,NaN,NaN,NaN,265.50147500000026,337.2698000000002,357.9524738826803,2.058411804322971,1.75,3.5,NaN,NaN,346.18
1601769600,346.18,354.35,344.08,352.48,57672.71916,126360.0186535002,0,352.1960384177354,NaN,NaN,NaN,350.30333333333334,NaN,NaN,NaN,266.67087500000025,338.5002000000002,357.4312858938536,1.0250440378338734,1.75,3.5,NaN,NaN,352.48
1601856000,352.42,356.12,348.69,353.73,53291.57484,120521.8485405002,0,352.874108630303,NaN,NaN,NaN,352.8466666666667,NaN,NaN,NaN,267.7561250000002,339.8299000000002,357.0787824753914,0.2948893498541832,1.75,3.5,NaN,NaN,353.73
1601942400,353.82,355.33,336.73,340.78,101113.67854,119069.1418405002,0,340.03449628499266,NaN,NaN,NaN,344.28000000000003,NaN,NaN,NaN,268.79367500000023,340.99010000000015,355.52651747773507,3.516185498330999,1.75,3.5,NaN,NaN,340.78
